id_pedido,id_cliente,data_pedido,status_pedido,canal_venda,forma_pagamento
2058,118,2024-01-25,Concluído,App,Cartão de crédito
2059,384,2024-10-05,Concluído,Loja física,Cartão de débito
2060,419,2024-05-14,Em andamento,Marketplace,Cartão de crédito
2061,38,2024-03-19,Concluído,Loja física,Cartão de crédito
2062,381,2024-01-16,Concluído,App,Cartão de crédito
2063,406,2025-08-25,Concluído,App,Boleto
2064,218,2024-11-27,Concluído,Site,Boleto
2065,235,2024-10-07,Concluído,Site,Boleto
2066,296,2025-11-02,Concluído,Loja física,Boleto
2067,48,2025-03-15,Concluído,Loja física,Boleto
2068,146,2025-05-09,Cancelado,App,Cartão de débito
2069,255,2024-01-18,Em andamento,Loja física,Boleto
2070,366,2025-07-13,Concluído,Loja física,Pix
2071,500,2025-08-14,Concluído,Loja física,Pix
2072,190,2025-04-02,Concluído,Site,Boleto
2073,74,2024-12-06,Concluído,Site,Cartão de crédito
2074,87,2025-07-28,Concluído,Loja física,Pix
2075,73,2024-03-26,Concluído,Loja física,Pix
2076,393,2024-03-01,Concluído,Marketplace,Cartão de débito
2077,380,2024-11-14,Concluído,App,Cartão de crédito
2078,353,2024-11-25,Concluído,Loja física,Cartão de crédito
2079,354,2024-10-01,Concluído,Loja física,Cartão de débito
2080,492,2024-11-16,Cancelado,App,Boleto
2081,363,2025-04-17,Concluído,Site,Cartão de crédito
2082,359,2025-03-11,Concluído,Loja física,Pix
2083,83,2024-01-14,Concluído,Site,Pix
2084,225,2024-07-21,Concluído,Site,Cartão de débito
2085,88,2025-05-22,Concluído,Loja física,Pix
2086,215,2025-07-14,Concluído,Site,Boleto
2087,223,2024-04-30,Concluído,Marketplace,Boleto
2088,456,2025-09-21,Concluído,App,Pix
2089,268,2024-10-24,Cancelado,App,Boleto
2090,310,2025-06-15,Concluído,Loja física,Cartão de débito
2091,480,2024-08-03,Concluído,App,Pix
2092,367,2025-06-20,Concluído,Site,Boleto
2093,92,2025-03-02,Concluído,Loja física,Cartão de crédito
2094,160,2024-01-06,Cancelado,App,Pix
2095,49,2025-12-11,Concluído,Loja física,Boleto
2096,32,2024-04-06,Concluído,Loja física,Pix
2097,180,2024-03-09,Concluído,App,Boleto
2098,8,2025-10-05,Concluído,Marketplace,Boleto
2099,300,2025-03-12,Em andamento,Marketplace,Boleto
2100,393,2025-10-01,Concluído,Marketplace,Pix
2101,304,2024-03-20,Concluído,Site,Pix
2102,92,2024-10-13,Concluído,Site,Pix
2103,301,2025-06-18,Cancelado,Loja física,Boleto
2104,396,2025-08-12,Concluído,Marketplace,Cartão de débito
2105,87,2024-08-02,Concluído,App,Pix
2106,476,2024-04-03,Concluído,App,Pix
2107,244,2024-06-17,Concluído,Marketplace,Cartão de crédito
2108,71,2024-02-23,Concluído,Loja física,Cartão de débito
2109,242,2025-11-11,Concluído,Marketplace,Cartão de crédito
2110,287,2024-09-03,Concluído,Loja física,Cartão de débito
2111,243,2025-12-24,Concluído,Marketplace,Boleto
2112,41,2025-06-27,Concluído,App,Pix
2113,427,2025-10-10,Concluído,App,Cartão de débito
2114,227,2025-07-27,Concluído,Marketplace,Cartão de crédito
2115,461,2025-07-25,Concluído,Marketplace,Pix
2116,444,2024-01-26,Concluído,Loja física,Boleto
2117,110,2025-03-10,Concluído,App,Cartão de débito
2118,92,2025-01-18,Em andamento,Site,Pix
2119,185,2025-03-28,Concluído,App,Cartão de crédito
2120,159,2025-08-23,Concluído,Site,Boleto
2121,258,2024-09-16,Concluído,Marketplace,Cartão de crédito
2122,141,2025-10-24,Cancelado,Loja física,Cartão de débito
2123,357,2024-02-14,Cancelado,Marketplace,Boleto
2124,30,2025-10-02,Concluído,Site,Cartão de débito
2125,324,2025-09-14,Concluído,Loja física,Pix
2126,384,2025-04-29,Cancelado,Site,Cartão de crédito
2127,15,2025-01-13,Concluído,App,Pix
2128,43,2024-05-14,Concluído,Site,Cartão de crédito
2129,327,2025-03-30,Cancelado,Site,Boleto
2130,440,2024-04-09,Concluído,Marketplace,Pix
2131,315,2025-11-01,Em andamento,Site,Boleto
2132,435,2025-11-19,Concluído,App,Boleto
2133,8,2025-06-12,Cancelado,Loja física,Cartão de débito
2134,343,2025-11-14,Concluído,Site,Pix
2135,76,2025-05-28,Em andamento,Marketplace,Cartão de crédito
2136,228,2024-06-25,Concluído,Marketplace,Pix
2137,259,2025-12-06,Concluído,App,Cartão de crédito
2138,141,2024-11-14,Concluído,Marketplace,Cartão de crédito
2139,239,2024-12-15,Concluído,Site,Cartão de débito
2140,60,2024-03-31,Concluído,App,Cartão de crédito
2141,163,2024-07-09,Concluído,Site,Pix
2142,112,2024-01-11,Concluído,Marketplace,Cartão de débito
2143,450,2024-03-24,Em andamento,App,Boleto
2144,329,2025-11-28,Concluído,App,Boleto
2145,195,2024-02-24,Cancelado,Marketplace,Pix
2146,72,2024-10-12,Concluído,Marketplace,Cartão de débito
2147,428,2024-08-19,Concluído,Marketplace,Pix
2148,152,2024-06-30,Concluído,Loja física,Boleto
2149,251,2024-04-04,Concluído,Marketplace,Boleto
2150,268,2025-10-19,Concluído,App,Cartão de crédito
2151,198,2025-08-22,Concluído,App,Cartão de débito
2152,331,2024-12-21,Cancelado,Marketplace,Pix
2153,359,2024-12-16,Concluído,Marketplace,Cartão de crédito
2154,396,2025-06-09,Concluído,Marketplace,Pix
2155,134,2025-04-23,Concluído,Site,Pix
2156,72,2025-05-01,Concluído,Marketplace,Boleto
2157,194,2025-07-31,Cancelado,Site,Boleto
2158,54,2025-12-19,Concluído,Marketplace,Cartão de crédito
2159,216,2024-06-11,Concluído,Marketplace,Boleto
2160,463,2025-10-25,Concluído,App,Boleto
2161,84,2024-11-09,Concluído,App,Cartão de crédito
2162,415,2025-03-25,Concluído,Loja física,Cartão de débito
2163,243,2025-02-12,Concluído,Marketplace,Boleto
2164,173,2025-09-07,Concluído,Loja física,Boleto
2165,498,2024-02-11,Concluído,Site,Cartão de débito
2166,397,2025-03-12,Concluído,Loja física,Cartão de crédito
2167,263,2024-06-16,Concluído,Marketplace,Pix
2168,385,2025-08-04,Concluído,App,Boleto
2169,497,2024-02-25,Concluído,Marketplace,Pix
2170,235,2024-12-20,Concluído,App,Cartão de débito
2171,338,2024-01-01,Concluído,App,Pix
2172,158,2024-11-04,Concluído,App,Pix
2173,224,2024-07-27,Concluído,App,Pix
2174,285,2025-12-02,Em andamento,Marketplace,Cartão de crédito
2175,82,2025-05-03,Concluído,Site,Cartão de débito
2176,352,2025-07-17,Concluído,App,Cartão de débito
2177,193,2025-11-15,Concluído,App,Cartão de crédito
2178,66,2025-01-31,Concluído,App,Cartão de débito
2179,460,2024-11-30,Concluído,Loja física,Cartão de débito
2180,37,2025-06-30,Concluído,Loja física,Cartão de crédito
2181,454,2024-08-15,Concluído,App,Pix
2182,186,2025-01-12,Concluído,Site,Cartão de débito
2183,331,2024-03-20,Concluído,App,Cartão de débito
2184,23,2024-07-11,Concluído,Marketplace,Cartão de débito
2185,174,2024-04-05,Concluído,App,Cartão de débito
2186,146,2024-06-03,Concluído,Loja física,Cartão de débito
2187,134,2024-02-05,Concluído,App,Pix
2188,350,2025-02-11,Concluído,Site,Cartão de débito
2189,178,2024-03-25,Cancelado,Site,Cartão de débito
2190,83,2024-01-13,Concluído,App,Cartão de débito
2191,233,2025-12-03,Concluído,Loja física,Cartão de débito
2192,395,2025-03-08,Concluído,Marketplace,Cartão de débito
2193,380,2024-09-21,Concluído,Site,Cartão de débito
2194,191,2025-05-29,Em andamento,Loja física,Boleto
2195,498,2025-07-01,Concluído,Site,Pix
2196,273,2025-03-10,Em andamento,Loja física,Cartão de crédito
2197,4,2024-06-02,Concluído,Marketplace,Pix
2198,417,2025-06-11,Concluído,Loja física,Cartão de débito
2199,238,2024-02-19,Concluído,Site,Cartão de crédito
2200,236,2025-05-16,Concluído,Site,Boleto
2201,218,2024-09-15,Concluído,Marketplace,Cartão de crédito
2202,137,2025-07-09,Concluído,Marketplace,Boleto
2203,9,2025-03-03,Concluído,Marketplace,Boleto
2204,19,2025-10-13,Concluído,Site,Boleto
2205,273,2024-02-07,Em andamento,Loja física,Pix
2206,44,2024-06-28,Concluído,Site,Pix
2207,325,2024-05-28,Concluído,Loja física,Boleto
2208,498,2024-12-19,Concluído,App,Cartão de débito
2209,40,2024-02-11,Concluído,Marketplace,Cartão de crédito
2210,312,2024-05-30,Em andamento,Site,Cartão de débito
2211,372,2025-06-08,Concluído,Marketplace,Boleto
2212,206,2025-03-08,Concluído,App,Boleto
2213,381,2025-10-30,Concluído,Loja física,Cartão de crédito
2214,293,2024-07-15,Concluído,Marketplace,Pix
2215,410,2025-12-11,Concluído,Marketplace,Cartão de débito
2216,390,2024-08-08,Concluído,Marketplace,Pix
2217,257,2024-10-10,Cancelado,Site,Cartão de débito
2218,348,2024-07-04,Concluído,Marketplace,Cartão de crédito
2219,107,2025-02-20,Concluído,Loja física,Pix
2220,137,2024-10-08,Concluído,Marketplace,Cartão de crédito
2221,116,2024-08-14,Concluído,Marketplace,Pix
2222,314,2024-03-06,Concluído,Loja física,Cartão de débito
2223,305,2025-10-12,Concluído,Loja física,Cartão de débito
2224,7,2025-07-25,Concluído,Marketplace,Boleto
2225,422,2024-12-20,Concluído,App,Cartão de débito
2226,108,2025-05-25,Concluído,App,Cartão de débito
2227,207,2024-09-18,Concluído,Site,Cartão de débito
2228,177,2025-07-28,Concluído,App,Boleto
2229,150,2024-11-07,Em andamento,Marketplace,Cartão de débito
2230,240,2025-11-21,Concluído,App,Pix
2231,181,2025-10-01,Concluído,Loja física,Cartão de débito
2232,385,2024-01-24,Concluído,Loja física,Pix
2233,472,2025-01-19,Concluído,App,Cartão de débito
2234,486,2025-09-13,Concluído,Site,Cartão de débito
2235,109,2024-08-11,Concluído,Marketplace,Pix
2236,393,2024-06-11,Em andamento,Loja física,Cartão de débito
2237,385,2024-12-26,Concluído,Loja física,Boleto
2238,395,2024-11-23,Concluído,Site,Boleto
2239,275,2025-05-29,Concluído,Loja física,Pix
2240,254,2025-02-17,Em andamento,Loja física,Boleto
2241,81,2025-04-05,Concluído,Loja física,Boleto
2242,273,2024-01-04,Concluído,Loja física,Pix
2243,465,2025-11-30,Concluído,Loja física,Cartão de débito
2244,211,2025-03-04,Concluído,Site,Pix
2245,313,2024-05-21,Concluído,Site,Cartão de débito
2246,167,2024-01-24,Concluído,App,Pix
2247,321,2025-08-05,Concluído,Site,Boleto
2248,381,2024-01-24,Concluído,Loja física,Pix
2249,235,2024-06-14,Concluído,App,Pix
2250,480,2025-04-28,Cancelado,App,Boleto
2251,151,2024-05-15,Concluído,Site,Pix
2252,237,2025-08-14,Concluído,App,Cartão de débito
2253,408,2024-09-04,Concluído,Loja física,Cartão de crédito
2254,429,2025-09-10,Concluído,App,Pix
2255,370,2025-04-18,Concluído,Site,Cartão de crédito
2256,347,2025-11-29,Concluído,Loja física,Cartão de débito
2257,401,2024-03-13,Concluído,Marketplace,Cartão de crédito
2258,332,2025-09-13,Concluído,Site,Cartão de débito
2259,424,2025-05-07,Em andamento,Site,Boleto
2260,425,2025-02-11,Em andamento,Site,Boleto
2261,367,2025-02-13,Concluído,Loja física,Cartão de débito
2262,54,2024-05-07,Concluído,Marketplace,Cartão de crédito
2263,188,2024-06-22,Concluído,Marketplace,Pix
2264,408,2024-09-05,Concluído,App,Boleto
2265,169,2024-04-09,Cancelado,Site,Cartão de débito
2266,252,2025-12-27,Em andamento,App,Boleto
2267,152,2024-12-16,Cancelado,Loja física,Boleto
2268,359,2025-04-06,Concluído,Marketplace,Cartão de crédito
2269,76,2024-05-23,Concluído,Marketplace,Cartão de crédito
2270,451,2024-08-14,Concluído,Marketplace,Boleto
2271,484,2024-11-10,Cancelado,App,Boleto
2272,366,2025-05-01,Concluído,Marketplace,Pix
2273,66,2025-12-12,Concluído,Marketplace,Cartão de débito
2274,327,2024-09-20,Concluído,Site,Pix
2275,156,2025-08-20,Concluído,Site,Boleto
2276,370,2025-01-07,Concluído,Loja física,Cartão de débito
2277,461,2025-09-25,Concluído,Marketplace,Pix
2278,437,2025-08-24,Concluído,Marketplace,Boleto
2279,444,2025-01-22,Concluído,App,Cartão de débito
2280,248,2024-06-28,Concluído,Site,Cartão de crédito
2281,116,2024-12-16,Concluído,App,Pix
2282,143,2024-06-02,Concluído,Site,Pix
2283,256,2024-12-31,Concluído,Site,Pix
2284,187,2024-07-26,Cancelado,Site,Cartão de débito
2285,51,2025-10-03,Concluído,Site,Boleto
2286,493,2025-07-20,Concluído,Site,Cartão de crédito
2287,291,2025-04-02,Concluído,App,Pix
2288,409,2024-09-19,Em andamento,App,Pix
2289,354,2024-08-21,Cancelado,Loja física,Pix
2290,312,2024-02-11,Concluído,Marketplace,Cartão de crédito
2291,376,2024-07-13,Concluído,App,Boleto
2292,107,2024-03-03,Concluído,App,Cartão de débito
2293,51,2025-04-20,Concluído,Site,Boleto
2294,38,2025-10-11,Concluído,Loja física,Cartão de crédito
2295,43,2025-03-28,Concluído,App,Cartão de crédito
2296,302,2025-07-09,Concluído,Loja física,Boleto
2297,5,2025-08-05,Concluído,Loja física,Cartão de crédito
2298,399,2025-03-29,Cancelado,App,Cartão de débito
2299,129,2024-01-01,Em andamento,Loja física,Boleto
2300,324,2025-05-19,Concluído,Marketplace,Cartão de débito
2301,146,2025-06-10,Cancelado,Marketplace,Boleto
2302,128,2025-06-28,Concluído,Marketplace,Boleto
2303,226,2025-10-02,Concluído,App,Cartão de débito
2304,164,2024-01-07,Concluído,Loja física,Cartão de débito
2305,92,2024-06-16,Concluído,Loja física,Boleto
2306,474,2024-04-06,Concluído,Marketplace,Pix
2307,399,2024-07-17,Concluído,App,Pix
2308,257,2024-11-10,Concluído,Marketplace,Cartão de débito
2309,351,2024-04-15,Concluído,App,Pix
2310,81,2024-11-27,Concluído,Loja física,Pix
2311,313,2024-06-10,Cancelado,App,Boleto
2312,243,2025-06-12,Cancelado,Loja física,Boleto
2313,478,2024-08-22,Concluído,Loja física,Boleto
2314,75,2025-01-14,Concluído,Marketplace,Boleto
2315,231,2024-11-18,Concluído,Loja física,Cartão de débito
2316,3,2025-03-03,Em andamento,Loja física,Cartão de crédito
2317,182,2025-02-22,Cancelado,App,Cartão de débito
2318,10,2024-10-07,Cancelado,App,Pix
2319,367,2025-11-08,Concluído,Marketplace,Boleto
2320,165,2024-01-25,Concluído,Loja física,Boleto
2321,287,2025-07-25,Em andamento,App,Pix
2322,258,2025-09-24,Concluído,Marketplace,Cartão de crédito
2323,125,2024-03-17,Concluído,Marketplace,Cartão de débito
2324,241,2025-08-30,Concluído,Loja física,Cartão de débito
2325,144,2024-09-12,Concluído,Loja física,Cartão de crédito
2326,29,2024-04-13,Concluído,Marketplace,Boleto
2327,190,2025-07-04,Concluído,Marketplace,Cartão de crédito
2328,69,2025-04-28,Em andamento,Site,Boleto
2329,423,2025-02-27,Concluído,App,Boleto
2330,103,2025-08-10,Concluído,Site,Cartão de débito
2331,168,2024-09-08,Concluído,Marketplace,Boleto
2332,12,2025-12-07,Concluído,Site,Boleto
2333,464,2025-01-04,Em andamento,Loja física,Pix
2334,165,2024-07-07,Concluído,App,Cartão de débito
2335,171,2025-01-05,Concluído,Marketplace,Boleto
2336,383,2025-09-10,Concluído,App,Cartão de crédito
2337,211,2025-10-19,Concluído,Loja física,Cartão de débito
2338,426,2024-02-19,Concluído,Site,Boleto
2339,290,2024-01-17,Concluído,Site,Boleto
2340,252,2025-07-05,Concluído,Marketplace,Cartão de crédito
2341,290,2024-03-18,Concluído,Site,Pix
2342,434,2025-06-09,Concluído,Loja física,Pix
2343,393,2024-03-15,Cancelado,Loja física,Boleto
2344,232,2025-04-21,Em andamento,App,Boleto
2345,94,2024-03-15,Cancelado,Marketplace,Cartão de débito
2346,400,2025-06-24,Cancelado,Loja física,Cartão de crédito
2347,295,2025-02-15,Concluído,Site,Cartão de débito
2348,5,2024-01-20,Concluído,Marketplace,Cartão de débito
2349,133,2024-06-03,Concluído,Marketplace,Cartão de débito
2350,341,2025-10-31,Concluído,Marketplace,Pix
2351,396,2024-07-12,Concluído,App,Boleto
2352,52,2024-07-04,Concluído,Site,Pix
2353,179,2025-07-07,Concluído,Marketplace,Boleto
2354,337,2024-08-23,Concluído,App,Boleto
2355,218,2024-06-16,Concluído,App,Pix
2356,14,2024-12-29,Concluído,Loja física,Cartão de crédito
2357,14,2025-01-19,Concluído,App,Cartão de débito
2358,229,2024-02-20,Concluído,Loja física,Pix
2359,395,2024-07-29,Concluído,Site,Cartão de crédito
2360,260,2024-06-28,Concluído,Site,Pix
2361,62,2024-08-02,Concluído,Marketplace,Boleto
2362,98,2025-03-01,Concluído,Site,Boleto
2363,131,2025-05-04,Concluído,Site,Cartão de débito
2364,4,2024-01-17,Concluído,Loja física,Cartão de débito
2365,182,2024-04-12,Concluído,Marketplace,Cartão de crédito
2366,485,2025-03-20,Cancelado,Marketplace,Pix
2367,44,2025-12-19,Cancelado,Loja física,Cartão de débito
2368,488,2024-01-17,Concluído,Marketplace,Cartão de crédito
2369,434,2024-05-24,Concluído,App,Cartão de crédito
2370,266,2024-05-11,Concluído,App,Cartão de débito
2371,32,2024-02-09,Concluído,App,Boleto
2372,317,2025-01-15,Concluído,App,Cartão de débito
2373,90,2024-06-25,Concluído,App,Pix
2374,451,2025-01-08,Concluído,App,Cartão de crédito
2375,105,2025-05-24,Concluído,Loja física,Boleto
2376,319,2024-09-28,Concluído,Site,Cartão de crédito
2377,15,2024-12-05,Concluído,Site,Pix
2378,24,2025-02-21,Concluído,Loja física,Pix
2379,52,2024-06-10,Concluído,Marketplace,Pix
2380,215,2024-04-04,Concluído,Site,Cartão de débito
2381,213,2025-04-20,Concluído,Loja física,Pix
2382,415,2025-09-09,Concluído,Site,Boleto
2383,241,2025-05-02,Concluído,App,Boleto
2384,277,2025-11-03,Concluído,Site,Cartão de débito
2385,384,2025-05-19,Concluído,App,Pix
2386,264,2024-08-12,Concluído,App,Pix
2387,43,2025-11-06,Em andamento,Site,Cartão de débito
2388,455,2024-10-16,Concluído,Site,Pix
2389,129,2024-08-19,Concluído,Marketplace,Boleto
2390,499,2025-12-28,Concluído,Marketplace,Pix
2391,217,2024-12-01,Concluído,App,Cartão de crédito
2392,324,2025-01-29,Concluído,App,Pix
2393,74,2024-01-15,Concluído,Site,Pix
2394,204,2024-06-14,Concluído,Site,Cartão de débito
2395,440,2025-05-10,Concluído,App,Cartão de débito
2396,110,2025-04-07,Concluído,Marketplace,Cartão de débito
2397,382,2024-04-30,Concluído,Marketplace,Boleto
2398,131,2024-07-09,Concluído,Loja física,Cartão de débito
2399,50,2025-11-10,Cancelado,Marketplace,Boleto
2400,401,2024-03-05,Concluído,Loja física,Cartão de crédito
2401,65,2025-07-10,Concluído,App,Cartão de débito
2402,62,2024-04-23,Concluído,Marketplace,Pix
2403,158,2024-12-21,Concluído,Loja física,Cartão de crédito
2404,94,2025-05-31,Concluído,App,Pix
2405,114,2025-11-27,Em andamento,Site,Pix
2406,270,2024-12-28,Concluído,App,Cartão de crédito
2407,186,2025-06-29,Concluído,App,Pix
2408,82,2025-01-18,Concluído,App,Pix
2409,277,2024-06-04,Concluído,Loja física,Pix
2410,26,2024-10-12,Concluído,Marketplace,Cartão de débito
2411,498,2025-06-18,Concluído,Loja física,Cartão de débito
2412,70,2024-11-25,Em andamento,Marketplace,Cartão de crédito
2413,129,2024-03-17,Cancelado,Marketplace,Pix
2414,305,2025-09-19,Concluído,Site,Cartão de débito
2415,74,2024-05-23,Concluído,App,Pix
2416,403,2025-02-04,Concluído,Loja física,Cartão de débito
2417,100,2025-08-28,Concluído,Marketplace,Cartão de crédito
2418,494,2024-08-19,Concluído,App,Cartão de débito
2419,372,2024-05-06,Em andamento,App,Pix
2420,73,2025-03-30,Cancelado,Marketplace,Boleto
2421,327,2024-01-12,Concluído,Marketplace,Cartão de crédito
2422,307,2025-10-05,Concluído,App,Cartão de débito
2423,421,2024-11-01,Concluído,Loja física,Pix
2424,451,2024-03-13,Em andamento,Marketplace,Boleto
2425,196,2024-02-11,Concluído,Site,Cartão de débito
2426,300,2025-03-12,Concluído,Loja física,Boleto
2427,268,2024-08-18,Concluído,Site,Boleto
2428,446,2024-09-04,Cancelado,Loja física,Cartão de débito
2429,30,2025-03-07,Concluído,Site,Boleto
2430,464,2024-10-09,Concluído,Marketplace,Cartão de débito
2431,429,2025-11-13,Concluído,Marketplace,Cartão de crédito
2432,52,2024-01-14,Cancelado,Loja física,Pix
2433,254,2025-08-22,Concluído,Loja física,Boleto
2434,400,2024-04-16,Cancelado,Loja física,Cartão de débito
2435,266,2025-09-13,Cancelado,Loja física,Cartão de crédito
2436,56,2025-09-08,Concluído,Site,Cartão de crédito
2437,495,2024-04-30,Em andamento,App,Boleto
2438,345,2025-08-17,Cancelado,Loja física,Cartão de débito
2439,178,2024-02-10,Cancelado,Loja física,Cartão de débito
2440,443,2025-08-10,Concluído,Site,Cartão de débito
2441,382,2025-10-05,Em andamento,Loja física,Cartão de crédito
2442,291,2024-08-09,Concluído,Site,Boleto
2443,150,2024-04-11,Concluído,Site,Cartão de débito
2444,184,2024-09-16,Cancelado,Marketplace,Boleto
2445,142,2024-09-11,Concluído,Site,Boleto
2446,358,2025-04-14,Concluído,Marketplace,Pix
2447,286,2024-08-02,Em andamento,Marketplace,Cartão de débito
2448,400,2024-12-22,Concluído,Loja física,Cartão de crédito
2449,181,2024-12-07,Concluído,App,Boleto
2450,52,2024-11-09,Em andamento,Site,Cartão de débito
2451,319,2024-11-16,Concluído,App,Cartão de débito
2452,136,2024-07-26,Cancelado,Loja física,Boleto
2453,413,2024-12-11,Concluído,Marketplace,Pix
2454,166,2024-06-21,Concluído,Site,Pix
2455,159,2025-08-18,Concluído,Marketplace,Pix
2456,317,2025-02-11,Cancelado,Site,Pix
2457,47,2024-04-05,Cancelado,Loja física,Boleto
2458,367,2024-05-29,Concluído,Marketplace,Cartão de débito
2459,472,2024-05-16,Concluído,Site,Boleto
2460,292,2025-09-20,Concluído,Marketplace,Pix
2461,423,2025-03-29,Concluído,App,Pix
2462,141,2025-11-14,Concluído,Loja física,Pix
2463,113,2025-12-12,Concluído,App,Cartão de débito
2464,416,2025-10-25,Concluído,App,Cartão de crédito
2465,125,2024-10-30,Concluído,Loja física,Cartão de débito
2466,285,2025-02-28,Concluído,App,Cartão de débito
2467,435,2024-07-09,Concluído,Loja física,Cartão de débito
2468,362,2024-09-24,Concluído,Marketplace,Cartão de débito
2469,187,2025-01-14,Concluído,Marketplace,Boleto
2470,491,2024-03-19,Cancelado,App,Boleto
2471,127,2025-12-20,Concluído,App,Cartão de crédito
2472,363,2025-06-03,Concluído,Marketplace,Cartão de crédito
2473,117,2025-09-10,Em andamento,Marketplace,Pix
2474,138,2025-04-21,Concluído,Site,Cartão de débito
2475,225,2025-09-25,Concluído,Loja física,Cartão de crédito
2476,12,2024-06-24,Concluído,Loja física,Cartão de crédito
2477,245,2024-12-21,Cancelado,App,Cartão de crédito
2478,182,2025-11-29,Concluído,Marketplace,Boleto
2479,366,2024-01-29,Concluído,Loja física,Cartão de débito
2480,392,2025-12-22,Concluído,Loja física,Pix
2481,232,2025-11-08,Concluído,Marketplace,Boleto
2482,292,2024-08-26,Concluído,Loja física,Pix
2483,349,2025-07-06,Concluído,Marketplace,Cartão de crédito
2484,28,2025-09-16,Cancelado,Marketplace,Cartão de crédito
2485,315,2024-03-13,Concluído,Loja física,Pix
2486,128,2024-07-18,Concluído,App,Pix
2487,333,2024-01-31,Concluído,Site,Boleto
2488,49,2024-04-01,Concluído,Loja física,Cartão de débito
2489,357,2025-01-25,Concluído,App,Boleto
2490,50,2024-07-06,Concluído,Marketplace,Pix
2491,221,2025-12-25,Concluído,Loja física,Cartão de crédito
2492,134,2024-07-07,Concluído,App,Pix
2493,332,2024-12-25,Concluído,Site,Boleto
2494,385,2025-04-07,Concluído,Marketplace,Cartão de crédito
2495,32,2025-09-12,Concluído,Site,Boleto
2496,87,2024-04-07,Concluído,Site,Cartão de crédito
2497,197,2024-11-30,Concluído,Site,Boleto
2498,490,2024-03-12,Concluído,App,Cartão de débito
2499,275,2024-07-05,Concluído,Marketplace,Cartão de crédito
2500,468,2025-11-30,Concluído,Marketplace,Pix
